=== FFI (Foreign Function & Memory API) Hits ===
Format: callerSig | lib | symbol | mechanism | jar
<org.apache.tomcat.util.openssl.openssl_h: int SSL_CTX_check_private_key(java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_check_private_key | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment BIO_new_file(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | BIO_new_file | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment PEM_ASN1_read_bio(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | PEM_ASN1_read_bio | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: void SSL_CTX_set_verify(java.lang.foreign.MemorySegment,int,java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_set_verify | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment X509_STORE_CTX_get_current_cert(java.lang.foreign.MemorySegment)> | ssl | X509_STORE_CTX_get_current_cert | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: void SSL_CTX_set_alpn_select_cb(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_set_alpn_select_cb | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment SSL_CTX_new(java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_new | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment X509_EXTENSION_get_data(java.lang.foreign.MemorySegment)> | ssl | X509_EXTENSION_get_data | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int BIO_new_bio_pair(java.lang.foreign.MemorySegment,long,java.lang.foreign.MemorySegment,long)> | ssl | BIO_new_bio_pair | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int SSL_CTX_load_verify_locations(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_load_verify_locations | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment SSL_get_session(java.lang.foreign.MemorySegment)> | ssl | SSL_get_session | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: void CRYPTO_free(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,int)> | ssl | CRYPTO_free | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment OCSP_request_add0_id(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | OCSP_request_add0_id | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment d2i_X509_bio(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | d2i_X509_bio | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment BN_get_rfc2409_prime_768(java.lang.foreign.MemorySegment)> | ssl | BN_get_rfc2409_prime_768 | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: void DH_free(java.lang.foreign.MemorySegment)> | ssl | DH_free | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: void OCSP_BASICRESP_free(java.lang.foreign.MemorySegment)> | ssl | OCSP_BASICRESP_free | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int OPENSSL_init_ssl(long,java.lang.foreign.MemorySegment)> | ssl | OPENSSL_init_ssl | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: void SSL_CONF_CTX_free(java.lang.foreign.MemorySegment)> | ssl | SSL_CONF_CTX_free | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: long ERR_peek_last_error()> | ssl | ERR_peek_last_error | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int SSL_CTX_use_certificate(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_use_certificate | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int SSL_CTX_set0_tmp_dh_pkey(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_set0_tmp_dh_pkey | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int SSL_read(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,int)> | ssl | SSL_read | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment PEM_read_bio_X509_AUX(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | PEM_read_bio_X509_AUX | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment SSL_get_ciphers(java.lang.foreign.MemorySegment)> | ssl | SSL_get_ciphers | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: void X509_free(java.lang.foreign.MemorySegment)> | ssl | X509_free | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int SSL_CTX_use_certificate_chain_file(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_use_certificate_chain_file | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment ERR_error_string(long,java.lang.foreign.MemorySegment)> | ssl | ERR_error_string | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment SSL_get1_peer_certificate(java.lang.foreign.MemorySegment)> | ssl | SSL_get1_peer_certificate | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment BIO_s_bio()> | ssl | BIO_s_bio | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int SSL_CTX_set_ciphersuites(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_set_ciphersuites | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: void OCSP_CERTID_free(java.lang.foreign.MemorySegment)> | ssl | OCSP_CERTID_free | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment BIO_new(java.lang.foreign.MemorySegment)> | ssl | BIO_new | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: long SSL_CTX_clear_options(java.lang.foreign.MemorySegment,long)> | ssl | SSL_CTX_clear_options | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int SSL_verify_client_post_handshake(java.lang.foreign.MemorySegment)> | ssl | SSL_verify_client_post_handshake | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int BN_set_word(java.lang.foreign.MemorySegment,long)> | ssl | BN_set_word | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment PEM_read_bio_PrivateKey(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | PEM_read_bio_PrivateKey | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int X509_STORE_CTX_get_error_depth(java.lang.foreign.MemorySegment)> | ssl | X509_STORE_CTX_get_error_depth | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: void EVP_PKEY_free(java.lang.foreign.MemorySegment)> | ssl | EVP_PKEY_free | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int SSL_set_cipher_list(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | SSL_set_cipher_list | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: void SSL_set_accept_state(java.lang.foreign.MemorySegment)> | ssl | SSL_set_accept_state | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int SSL_CONF_cmd(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | SSL_CONF_cmd | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment SSL_load_client_CA_file(java.lang.foreign.MemorySegment)> | ssl | SSL_load_client_CA_file | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int RAND_load_file(java.lang.foreign.MemorySegment,long)> | ssl | RAND_load_file | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: int SSL_shutdown(java.lang.foreign.MemorySegment)> | ssl | SSL_shutdown | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h: java.lang.foreign.MemorySegment d2i_ECPKParameters(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,long)> | ssl | d2i_ECPKParameters | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: int EVP_PKEY_base_id(java.lang.foreign.MemorySegment)> | ssl | EVP_PKEY_base_id | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: int ENGINE_set_default(java.lang.foreign.MemorySegment,int)> | ssl | ENGINE_set_default | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: long SSL_ctrl(java.lang.foreign.MemorySegment,int,long,java.lang.foreign.MemorySegment)> | ssl | SSL_ctrl | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: int ENGINE_free(java.lang.foreign.MemorySegment)> | ssl | ENGINE_free | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: int FIPS_mode()> | ssl | FIPS_mode | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: int OPENSSL_sk_num(java.lang.foreign.MemorySegment)> | ssl | sk_num | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: int FIPS_mode_set(int)> | ssl | FIPS_mode_set | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: int EVP_PKEY_bits(java.lang.foreign.MemorySegment)> | ssl | EVP_PKEY_bits | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: java.lang.foreign.MemorySegment ENGINE_by_id(java.lang.foreign.MemorySegment)> | ssl | ENGINE_by_id | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: java.lang.foreign.MemorySegment SSL_get_peer_certificate(java.lang.foreign.MemorySegment)> | ssl | SSL_get_peer_certificate | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: int ENGINE_ctrl_cmd_string(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,int)> | ssl | ENGINE_ctrl_cmd_string | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: java.lang.foreign.MemorySegment ENGINE_load_private_key(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | ENGINE_load_private_key | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: java.lang.foreign.MemorySegment OPENSSL_sk_value(java.lang.foreign.MemorySegment,int)> | ssl | sk_value | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: int ENGINE_register_all_complete()> | ssl | ENGINE_register_all_complete | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Compatibility: java.lang.foreign.MemorySegment X509_STORE_CTX_get0_current_issuer(java.lang.foreign.MemorySegment)> | ssl | X509_STORE_CTX_get0_current_issuer | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Macros: long SSL_CTX_set_tmp_ecdh(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_set_tmp_ecdh | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Macros: long SSL_CTX_set1_groups_list(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_set1_groups_list | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Macros: long SSL_CTX_sess_get_cache_size(java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_sess_get_cache_size | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Macros: long SSL_CTX_set_min_proto_version(java.lang.foreign.MemorySegment,long)> | ssl | SSL_CTX_set_min_proto_version | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Macros: long SSL_CTX_get_session_cache_mode(java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_get_session_cache_mode | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Macros: long SSL_CTX_set1_groups(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,int)> | ssl | SSL_CTX_set1_groups | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Macros: long SSL_CTX_set_tlsext_ticket_keys(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,long)> | ssl | SSL_CTX_set_tlsext_ticket_keys | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Macros: long SSL_CTX_sess_set_cache_size(java.lang.foreign.MemorySegment,long)> | ssl | SSL_CTX_sess_set_cache_size | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Macros: long SSL_CTX_set_session_cache_mode(java.lang.foreign.MemorySegment,long)> | ssl | SSL_CTX_set_session_cache_mode | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Macros: long SSL_CTX_add0_chain_cert(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | ssl | SSL_CTX_add0_chain_cert | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.openssl_h_Macros: long SSL_CTX_set_max_proto_version(java.lang.foreign.MemorySegment,long)> | ssl | SSL_CTX_set_max_proto_version | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.pem_password_cb: int invoke(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,int,int,java.lang.foreign.MemorySegment)> | <?> | <?> | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.SSL_CTX_set_alpn_select_cb$cb: int invoke(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,int,java.lang.foreign.MemorySegment)> | <?> | <?> | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.SSL_CTX_set_cert_verify_callback$cb: int invoke(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment)> | <?> | <?> | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.SSL_CTX_set_tmp_dh_callback$dh: java.lang.foreign.MemorySegment invoke(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,int,int)> | <?> | <?> | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.SSL_CTX_set_verify$callback: int invoke(java.lang.foreign.MemorySegment,int,java.lang.foreign.MemorySegment)> | <?> | <?> | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.SSL_set_info_callback$cb: void invoke(java.lang.foreign.MemorySegment,java.lang.foreign.MemorySegment,int,int)> | <?> | <?> | downcallHandle | tomcat-coyote-ffm.jar
<org.apache.tomcat.util.openssl.SSL_set_verify$callback: int invoke(java.lang.foreign.MemorySegment,int,java.lang.foreign.MemorySegment)> | <?> | <?> | downcallHandle | tomcat-coyote-ffm.jar

