=== Skipped Methods (VerifyError/Exceptions during body building) ===
Format: methodSig | exceptionType | message
<org.eclipse.jdt.internal.compiler.lookup.ImplicitNullAnnotationVerifier: void checkNullSpecInheritance(org.eclipse.jdt.internal.compiler.lookup.MethodBinding,org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration,boolean,org.eclipse.jdt.internal.compiler.lookup.ParameterNonNullDefaultProvider,boolean,org.eclipse.jdt.internal.compiler.lookup.MethodBinding,org.eclipse.jdt.internal.compiler.lookup.MethodBinding[],org.eclipse.jdt.internal.compiler.lookup.Scope,org.eclipse.jdt.internal.compiler.lookup.ImplicitNullAnnotationVerifier$InheritedNonNullnessInfo[])> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.lookup.InferenceContext18: org.eclipse.jdt.internal.compiler.lookup.ConstraintFormula pickFromCycle(java.util.Set)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.lookup.LookupEnvironment: org.eclipse.jdt.internal.compiler.lookup.TypeBinding getTypeFromSignature(char[],int,int,boolean,org.eclipse.jdt.internal.compiler.lookup.TypeBinding,char[][][],org.eclipse.jdt.internal.compiler.env.ITypeAnnotationWalker)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.lookup.ParameterizedMethodBinding: void <init>(org.eclipse.jdt.internal.compiler.lookup.ParameterizedTypeBinding,org.eclipse.jdt.internal.compiler.lookup.MethodBinding)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.lookup.Scope: org.eclipse.jdt.internal.compiler.lookup.TypeBinding leastContainingInvocation(org.eclipse.jdt.internal.compiler.lookup.TypeBinding,java.lang.Object,java.util.ArrayList)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.lookup.Scope: org.eclipse.jdt.internal.compiler.lookup.TypeBinding[] minimalErasedCandidates(org.eclipse.jdt.internal.compiler.lookup.TypeBinding[],java.util.Map)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.lookup.SourceTypeBinding: org.eclipse.jdt.internal.compiler.lookup.VariableBinding resolveTypeFor(org.eclipse.jdt.internal.compiler.lookup.VariableBinding)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.lookup.SourceTypeBinding: boolean hasNonNullDefaultForType(org.eclipse.jdt.internal.compiler.lookup.TypeBinding,int,int)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.lookup.SyntheticMethodBinding: void <init>(int,org.eclipse.jdt.internal.compiler.lookup.ArrayBinding,char[],org.eclipse.jdt.internal.compiler.lookup.SourceTypeBinding)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.parser.JavadocParser: java.lang.Object createModuleTypeReference(org.eclipse.jdt.internal.compiler.parser.TerminalToken,int)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.parser.JavadocParser: boolean pushParamName(boolean)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.parser.JavadocParser: java.lang.Object createTypeReference(org.eclipse.jdt.internal.compiler.parser.TerminalToken,boolean)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.parser.Parser: void consumeUnaryExpression(int)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.parser.Parser: org.eclipse.jdt.internal.compiler.ast.NameReference getUnspecifiedReference(boolean)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.parser.Parser: void consumeSingleVariableDeclarator(boolean)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.parser.Parser: void consumeCastExpressionWithQualifiedGenericsArray()> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.parser.Parser: void consumeLocalVariableDeclarationStatement()> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.parser.Parser: void consumeEnterVariable()> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.parser.Parser: void consumeCaseLabelElements()> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.parser.RecoveredAnnotation: void updateFromParserState()> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.problem.ProblemReporter: void moduleNotFound(org.eclipse.jdt.internal.compiler.ast.CompilationUnitDeclaration,char[])> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.problem.ProblemReporter: void nullityMismatchingTypeAnnotation(org.eclipse.jdt.internal.compiler.ast.Expression,org.eclipse.jdt.internal.compiler.lookup.TypeBinding,org.eclipse.jdt.internal.compiler.lookup.TypeBinding,org.eclipse.jdt.internal.compiler.ast.NullAnnotationMatching)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.problem.ProblemReporter: void nullityMismatch(org.eclipse.jdt.internal.compiler.ast.Expression,org.eclipse.jdt.internal.compiler.lookup.TypeBinding,org.eclipse.jdt.internal.compiler.lookup.TypeBinding,int,char[][])> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.problem.ProblemReporter: void overrideAddingReturnOwning(org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.eclipse.jdt.internal.compiler.util.CharDelegateMap: org.eclipse.jdt.internal.compiler.util.CharArrayMapper getDelegate()> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.apache.tomcat.jakartaee.commons.lang3.Strings$Builder: org.apache.tomcat.jakartaee.commons.lang3.Strings get()> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.apache.tomcat.util.net.NioEndpoint$Poller: org.apache.tomcat.util.net.SendfileState processSendfile(java.nio.channels.SelectionKey,org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper,boolean)> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
<org.apache.tomcat.util.net.jsse.PEMFile$Part: java.security.PrivateKey toPrivateKey(java.lang.String,org.apache.tomcat.util.net.jsse.PEMFile$Format,java.lang.String,byte[])> | java.lang.IncompatibleClassChangeError | class sootup.core.typehierarchy.ViewTypeHierarchy$SymmetricKey cannot inherit from final class org.apache.commons.lang3.tuple.ImmutablePair
